code,name,water_g,energy_kcal,protein_g,fat_g,carb_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,thiamin_mg,riboflavin_mg,niacin_mg,vitc_mg,bdd_pct,state,group
BP040,Kerupuk cumi goreng,3.4,444,6.9,14.6,71.3,5.0,3.8,47,375,1.8,837,191.0,0.10,0.3,,,,0.40,0.10,1.8,,100,Olahan,Umbi
BP041,Kerupuk kemplang (ikan) mentah,14.2,325,1.8,0.4,78.5,4.5,5.1,59,268,2.3,1123,273.0,0.20,0.5,32,,,0.60,0.10,2.3,,100,Olahan,Umbi
BP042,Kerupuk kemplang goreng,5.8,504,5.6,28.1,57.1,0.3,3.4,50,94,2.9,,,,,6,,280,0.31,,,,100,Olahan,Umbi
BP043,Kerupuk kemplang panggang,9.4,356,9.7,1.1,76.9,1.0,3.0,62,129,2.9,,,,,7,,280,0.36,,,,100,Olahan,Umbi
BP044,Kerupuk mie kuning goreng,7.2,476,0.1,21.1,71.3,4.2,0.3,57,36,4.6,,109.0,0.10,0.2,,,333,0.22,,0.9,,100,Olahan,Umbi
BP045,Kerupuk udang goreng,4.4,477,4.7,20.5,68.5,5.0,1.9,24,188,0.9,449,109.0,0.10,0.2,,,,0.20,,0.9,,100,Olahan,Umbi
BP046,Kue bangket,16.1,338,1.5,1.2,80.3,,0.9,34,35,0.3,67,,0.20,0.2,,,,0.30,,,,100,Olahan,Umbi
BP047,Kue putu singkong,44.2,217,1.2,0.5,53.2,2.4,0.9,48,68,1.5,3,305.0,,,,,,0.10,0.10,0.8,,100,Olahan,Umbi
BP048,Lanting getuk,4.2,422,0.9,10.8,80.4,1.4,3.8,206,104,3.6,,,,,,,,0.43,,,,100,Olahan,Umbi
BP049,Mi golosor,82.9,71,0.2,0.8,15.9,0.1,0.2,117,5,0.2,,,,,,,112,0.05,0.02,,,100,Olahan,Umbi
BP050,Mie Bendo,11.5,353,0.3,,88.0,2.4,0.2,28,14,2.8,9,49.2,0.50,0.1,,2000,,0.02,,0.1,0.2,100,Olahan,Umbi
BP051,Mie Sagu,52.8,190,0.2,0.4,46.5,1.4,0.1,8,7,0.3,10,2.6,0.10,,,2000,,,0.40,,0.2,100,Olahan,Umbi
BP052,Ongol-ongol sagu,75.3,111,0.3,2.7,21.2,0.3,0.5,79,15,1.7,,,,,,,,0.06,,,,100,Olahan,Umbi
BP053,Oyek,12.6,351,0.9,0.9,84.9,4.3,0.7,60,36,2.1,5,229.0,0.10,0.5,,,,0.02,0.02,0.5,0.2,100,Olahan,Umbi
BP054,Papeda,84.8,61,0.2,0.1,14.9,0.5,0.1,3,1,0.2,4,20.0,0.10,0.1,,,,0.06,,,,100,Olahan,Umbi
BP055,Rasbi (Beras Ubi),11.1,394,2.2,8.8,76.6,6.8,1.3,68,76,1.6,165,388.0,0.40,0.4,,,,0.02,0.30,1.2,0.2,100,Olahan,Umbi
BP056,Rasi (Beras Singkong),12.6,350,0.9,0.4,85.7,14.4,0.5,42,21,1.5,8,14.0,0.30,0.5,,,,0.02,0.02,0.4,0.2,100,Olahan,Umbi
BP057,Sagu forno,31.5,291,0.5,4.0,63.4,,0.6,10,20,0.8,40,50.0,0.10,0.2,,,,,,,,100,Olahan,Umbi
BP058,Sagu Lemak (Kue Sagon),4.3,452,2.8,14.8,76.8,1.1,0.7,15,39,1.1,182,52.7,0.04,0.8,,1220,,0.32,0.04,0.1,0.2,100,Olahan,Umbi
BP059,Sagu manis,32.6,287,0.5,3.9,62.4,,0.6,8,17,0.7,34,42.0,0.10,0.2,,,,,,,,100,Olahan,Umbi
BP060,Sagu Rendang,8.2,364,0.1,0.2,90.5,1.9,1.0,13,9,3.9,42,15.1,0.10,0.1,,,,0.02,0.60,0.8,0.2,100,Olahan,Umbi
BP061,Sagu sinole,22.0,354,0.8,8.3,68.9,,0.1,10,30,0.8,30,11.0,0.20,0.3,,,,,,,,100,Olahan,Umbi
BP062,Serimping talas kebumen,4.8,478,2.5,21.2,69.2,1.7,2.3,112,118,2.3,,,,,,,,0.25,,,,100,Olahan,Umbi
BP063,Tapai singkong,57.4,169,1.4,0.3,40.2,2.0,0.7,21,34,0.8,,,,,,,,,,,9,100,Olahan,Umbi
BP064,Tepung Arrowroot,13.6,355,0.7,0.2,85.2,0.4,0.3,8,22,1.5,2,10.7,,0.1,,20,3,0.09,,,,100,Olahan,Umbi
BP065,Tepung Ganyong,13.6,353,0.8,1.7,83.6,0.7,0.3,4,31,3.3,3,63.5,0.10,0.3,,,,0.02,,0.9,1,100,Olahan,Umbi
BP066,Tepung Gaplek,13.0,345,2.4,0.4,83.1,6.7,1.1,18,95,1.5,6,55.0,0.40,1.2,,1000,,0.30,0.20,0.1,0.2,100,Olahan,Umbi
BP067,"Tepung kentang, kering",13.0,347,0.3,0.1,85.6,0.4,1.0,20,30,0.5,51,156.3,0.20,0.5,,,,0.04,,0.4,,100,Olahan,Umbi
BP068,Tepung Mocaf,11.9,350,1.2,0.6,85.0,6.0,1.3,60,64,15.8,8,403.0,0.10,0.6,,,,0.02,0.02,0.7,2,100,Olahan,Umbi
BP069,Tepung Sente,15.3,326,4.0,0.4,76.7,8.5,3.6,41,141,3.5,14,1602.0,0.40,1.4,,,,0.02,0.20,7.7,0.2,100,Olahan,Umbi
BP070,Tepung singkong/ Tapioka,9.1,363,1.1,0.5,88.2,0.9,1.1,84,125,1.0,1,7.1,,0.1,,,,0.04,,0.4,,100,Olahan,Umbi
BP071,Tepung Tales Beneng,12.2,332,5.7,0.6,76.1,12.2,5.5,59,302,10.7,7,1404.0,0.80,6.2,,0.2,,0.02,0.10,0.3,0.2,100,Olahan,Umbi
BP072,Tepung Ubi Ungu,9.4,354,2.8,0.6,84.4,12.9,2.8,89,125,3.9,42,940.0,0.80,0.6,,,,0.40,0.02,,0.2,100,Olahan,Umbi
BP073,Tiwul,11.2,353,2.4,1.1,83.4,6.5,1.6,55,95,4.7,5,670.0,0.20,0.8,,,,0.02,0.02,0.1,3,100,Olahan,Umbi
BP074,Tiwul Instan,9.1,395,3.2,8.5,76.5,4.2,2.7,81,81,5.8,377,469.0,2.10,1.2,,,,0.40,0.20,0.2,4,100,Olahan,Umbi
BP075,Ubi Cilembu,52.7,186,1.9,0.2,44.3,3.4,0.9,37,51,0.6,62,61.9,0.10,0.2,,26000,,0.02,0.20,,0.3,90,Olahan,Umbi
BP076,Uli batatas,66.5,150,1.1,4.0,27.4,,1.0,,23,0.1,6,112.0,0.10,0.2,,,,0.53,,1.3,,100,Olahan,Umbi
BR001,"Arrowroot, segar",73.5,102,1.0,0.2,24.1,1.7,1.2,28,35,1.7,36,626.6,0.20,0.8,,15,,0.06,0.10,2.3,2,100,Tunggal,Umbi
BR002,"Batatas gembili, segar",76.7,76,1.1,0.9,16.0,4.2,0.7,,40,0.2,10,200.0,0.20,0.3,,,,0.06,,0.9,,85,Tunggal,Umbi
BR003,"Batatas kelapa, ubi, segar",76.1,89,1.1,0.1,21.0,4.0,0.7,,40,0.2,20,340.0,0.10,0.2,,,,0.38,,0.9,,85,Tunggal,Umbi
BR004,"Belitung, talas, segar",63.1,145,1.2,0.4,34.2,1.5,1.1,26,54,1.4,6,536.1,0.20,0.9,,,,0.10,0.10,2.3,2,85,Tunggal,Umbi
BR005,"Bengkuang, segar",85.1,59,1.4,0.2,12.8,1.0,0.5,15,18,0.6,2,244.3,0.10,0.3,,,,0.04,0.10,0.2,20,84,Tunggal,Umbi
BR006,"Bentul (Komba), talas, segar",75.8,98,1.6,0.7,20.9,0.7,1.8,44,66,1.5,,195.5,0.20,0.6,,,,0.02,0.10,0.8,,86,Tunggal,Umbi
BR007,"Gadeng/Gadung, kering",20.2,322,2.4,0.6,76.6,,0.2,39,22,2.2,5,2.0,0.50,0.2,,,,0.45,0.02,1.0,,100,Tunggal,Umbi
BR008,"Gadung, ubi, segar",74.4,100,0.9,0.3,23.5,2.1,0.9,79,66,0.9,8,687.2,0.20,0.2,,,,0.23,,0.5,2,85,Tunggal,Umbi
BR009,"Ganyong, segar",79.9,77,0.6,0.2,18.4,0.8,0.9,15,67,1.0,,,,,,,,0.10,,,9,65,Tunggal,Umbi
BR010,"Gembili, ubi, segar",66.4,131,1.1,0.2,31.3,1.1,1.0,14,56,0.6,10,200.0,0.20,0.3,,,,0.08,,0.9,4,85,Tunggal,Umbi
BR011,"Hofa/Ubi hutan, segar",67.9,127,1.2,0.5,29.5,3.4,0.9,30,8,0.7,3,4.0,0.10,0.2,,,,0.30,0.05,0.6,,85,Tunggal,Umbi
BR012,"Kaburan, ubi, segar",66.5,133,1.0,0.2,32.2,0.7,0.5,65,50,0.6,10,899.2,0.20,0.2,,,,0.01,,0.3,,81,Tunggal,Umbi
BR013,"Kentang, segar",83.4,62,2.1,0.2,13.5,0.5,0.8,63,58,0.7,7,396.0,0.40,0.3,,,,0.09,0.10,1.0,21,85,Tunggal,Umbi
BR014,"Kentang hitam, segar",64.0,142,0.9,0.4,33.7,5.4,1.0,34,75,0.2,22,890.3,0.90,0.6,,,,0.02,0.10,2.2,38,75,Tunggal,Umbi
BR015,"Keribang, ubi, segar",67.0,137,1.3,1.1,29.8,0.6,0.8,45,56,0.8,10,885.8,0.20,0.3,,,,,,0.7,,83,Tunggal,Umbi
BR016,"Ketela pohon/ singkong, segar",61.4,154,1.0,0.3,36.8,0.9,0.5,77,24,1.1,2,394.0,0.30,0.4,,,,0.06,0.10,0.5,31,85,Tunggal,Umbi
BR017,Lepok/Ubi rumput,55.3,181,2.8,1.2,39.8,10.7,0.9,7,50,3.1,116,306.0,1.60,0.9,,,,0.28,0.05,1.5,,85,Tunggal,Umbi
BR018,"Sagu aren, kering",11.9,355,0.6,1.1,85.6,0.3,0.8,91,167,2.2,2,200.0,,0.3,,,,0.04,0.10,0.5,,100,Tunggal,Umbi
BR019,"Sagu aren, segar",42.5,231,0.6,0.2,56.6,3.2,0.1,20,20,0.1,7,,0.10,0.1,,,,0.20,,,,100,Tunggal,Umbi
BR020,Sagu kasbi segar,42.5,230,0.6,0.2,56.5,3.0,0.2,20,1,0.3,100,410.0,0.10,0.2,,,,0.10,,,,100,Tunggal,Umbi
BR021,Sagu lempeng,13.5,347,0.9,0.3,85.2,4.7,0.1,30,30,0.2,11,,0.10,0.1,,,,0.30,,,,100,Tunggal,Umbi
BR022,"Sagu singkong, kering",12.0,362,0.5,0.3,86.9,,0.3,,,,,,,,,,,,,,,100,Tunggal,Umbi
BR023,"Sente, talas, segar",14.0,353,0.7,0.2,84.7,6.6,0.4,11,13,1.5,30,694.6,0.60,2.2,,41,,0.05,0.20,2.8,5,86,Tunggal,Umbi
BR024,"Suweg, talas, segar",80.1,74,1.4,0.1,17.2,1.4,1.2,42,46,1.3,7,400.0,0.10,0.1,,24,254,0.04,,0.4,2,86,Tunggal,Umbi
BR025,"Talas bogor, segar",72.4,108,1.4,0.4,25.0,0.9,0.8,47,67,0.7,10,448.0,0.20,0.7,,,,0.06,0.07,1.0,4,85,Tunggal,Umbi
BR026,"Talas pontianak, segar",60.0,163,2.3,0.5,36.4,0.7,0.9,45,80,1.7,14,323.1,0.30,1.0,,,,0.02,0.10,1.3,,83,Tunggal,Umbi
BR027,"Talas viqueque, segar",70.6,115,1.8,0.5,25.9,8.6,1.2,50,220,0.9,1,70.0,0.30,1.0,,,,0.08,0.10,0.9,,85,Tunggal,Umbi
BR028,"Ubi jalar, kuning, segar",72.6,119,0.5,0.4,25.1,4.2,1.0,30,40,0.4,3,1.0,0.10,0.2,,794,4948,0.06,0.07,0.7,,85,Tunggal,Umbi
BR029,"Ubi jalar manis, segar",78.4,83,1.5,0.2,18.8,0.6,1.1,27,162,2.1,52,320.7,0.10,0.3,,,,0.02,,0.4,,85,Tunggal,Umbi
BR030,"Ubi jalar merah, segar",61.9,151,1.6,0.3,35.4,0.7,0.6,29,74,0.7,92,565.6,0.30,0.5,,,1208,0.13,0.08,0.7,11,86,Tunggal,Umbi
BR031,"Ubi jalar putih, segar",77.8,88,0.4,0.4,20.6,4.0,0.8,30,10,0.5,2,4.0,0.10,0.2,,13,264,0.25,0.06,0.5,36,86,Tunggal,Umbi
BR032,Ubi jalar tinta/ kemayung,72.5,108,0.5,0.4,25.6,4.2,1.0,30,40,0.5,1,1.0,0.10,0.2,,13,,0.09,0.06,0.6,24,85,Tunggal,Umbi
BR033,"Umbi Uwi, segar",69.7,120,2.8,0.5,82.3,2.6,0.9,9,42,1.3,412,412.0,0.30,0.6,,,,0.02,0.50,0.2,4,86,Tunggal,Umbi
CP001,"Kacang belimbing (kecipir), rebus",55.6,204,16.9,8.8,17.5,4.8,1.2,230,180,3.3,43,1098.0,3.24,2.3,,,,0.20,0.48,0.7,,100,Olahan,Kacang
CP002,"Kacang bogor, goreng",3.0,479,12.7,23.2,58.9,1.2,2.2,135,184,2.9,,,,,,,,0.25,0.45,4.1,,35,Olahan,Kacang
CP003,"Kacang bogor, rebus",61.2,161,7.7,2.8,27.1,2.0,1.2,56,134,1.4,,,,,,,,0.10,,,,35,Olahan,Kacang
CP004,"Kacang gude, rebus",61.5,147,9.0,0.5,27.5,3.4,1.5,50,175,2.0,14,1126.0,0.80,2.7,,12,,0.10,0.07,13.2,,100,Olahan,Kacang
CP005,"Kacang hijau, rebus",71.3,109,8.7,0.5,18.3,1.5,1.2,95,149,1.5,447,657.8,1.40,2.8,,18,120,0.12,0.04,0.4,3,100,Olahan,Kacang
CP006,"Kacang kedelai, goreng",9.6,521,32.2,37.7,22.9,7.6,3.7,296,800,6.5,3492,11890.0,26.30,60.0,,,20,0.40,1.90,19.0,,100,Olahan,Kacang
CP007,"Kacang kedelai, rebus",56.8,189,20.2,8.2,12.7,1.6,2.1,91,270,3.9,181,615.0,1.30,3.7,,4,15,0.20,0.04,0.5,,100,Olahan,Kacang
CP008,"Kacang merah kering, rebus",59.6,158,10.3,0.9,28.2,2.6,1.0,160,149,3.7,6,311.0,0.27,1.5,,,,0.20,0.09,0.8,,100,Olahan,Kacang
CP009,"Kacang merah segar, rebus",63.1,144,10.0,1.0,24.7,3.5,1.2,144,150,2.8,6,311.0,0.27,1.5,,,,0.10,0.08,0.7,,100,Olahan,Kacang
CP010,"Kacang mete/biji jambu monyet, goreng",1.0,629,20.4,56.3,19.8,1.1,2.5,502,493,8.0,13,641.7,4.70,5.4,,5,,0.37,0.22,1.8,,100,Olahan,Kacang
CP011,Kacang tanah rebus dg kulit,40.2,360,13.5,31.2,12.8,,2.3,42,177,1.4,32,483.0,1.60,2.0,,,,0.44,0.13,9.0,5,43,Olahan,Kacang
CP012,"Kacang tanah, goreng",2.5,564,25.5,44.4,25.5,2.8,2.8,106,390,4.1,,,,,,,,0.40,,,,100,Olahan,Kacang
CP013,"Kacang tanah, rebus",62.1,220,10.6,18.0,8.0,1.0,1.3,89,273,1.9,36,536.2,1.78,2.2,,,,0.10,,,,100,Olahan,Kacang
CP014,"Kacang tolo / tunggak, rebus",64.4,138,10.7,1.1,22.6,0.9,1.2,165,172,4.0,13,6.7,0.80,6.1,,,,0.01,0.17,3.2,,100,Olahan,Kacang
CP015,Ampas kacang hijau,70.6,96,3.7,0.6,19.1,2.7,0.6,133,150,1.3,,,,,,,,0.05,,,,100,Olahan,Kacang
CP016,"Ampas tahu, mentah",84.1,67,5.0,2.1,8.1,4.1,0.6,460,88,1.0,8,184.5,0.17,0.5,,,,0.06,0.02,0.1,,100,Olahan,Kacang
CP017,Ampas tahu kukus,82.5,75,4.1,2.1,10.7,5.1,0.6,203,60,1.3,,,,,,,,0.07,,,,100,Olahan,Kacang
CP018,"Ampas tahu, kering",9.0,414,26.6,18.3,41.3,,5.8,19,29,4.0,45,1055.7,0.99,2.8,,,,0.20,0.10,0.5,,100,Olahan,Kacang
CP019,Pepes oncom ampas tahu,80.9,76,5.2,1.8,10.6,2.2,1.5,215,66,12.5,,,,,,,268,0.11,,,,100,Olahan,Kacang
CP020,Bungkil biji karet,12.0,333,29.3,3.3,50.0,,29.4,102,660,12.0,,,,,,,,0.10,,,,100,Olahan,Kacang
CP021,Bungkil kacang tanah,14.0,336,37.4,13.0,30.5,,33.1,730,470,30.7,,,,,,,,0.04,,,,100,Olahan,Kacang
CP022,Bungkil kelapa,16.0,368,23.0,15.0,40.0,,38.0,137,433,41.5,,,,,,,,,0.46,8.9,,100,Olahan,Kacang
CP023,Dodol banjarmasin,17.3,368,2.6,8.6,70.0,0.5,1.5,51,180,3.3,48,96.0,0.40,2.6,,,,0.04,0.07,2.3,,100,Olahan,Kacang
CP024,Emping (kerupuk melinjo),13.0,345,12.0,1.5,71.5,,28.0,100,400,5.0,,,,,,,,0.20,,,,100,Olahan,Kacang
CP025,Emping komak,14.2,355,17.8,4.6,60.7,,2.7,87,304,4.3,24,1233.0,1.00,2.3,,,,,,0.6,,100,Olahan,Kacang
CP026,Enting-enting gepuk hello kity,2.4,538,13.6,30.3,52.6,0.2,1.0,81,248,1.6,,,,,,,202,1.00,,,,100,Olahan,Kacang
CP027,Enting-enting gepuk kacang tanah,4.2,524,13.3,29.2,52.0,0.2,1.4,76,248,1.4,,,,,,,272,0.62,,,,100,Olahan,Kacang
CP028,Enting-enting wijen,3.7,565,18.2,38.4,36.8,1.9,3.0,251,502,10.9,,,,,,,240,0.92,,,,100,Olahan,Kacang
CP029,Geplak,29.6,350,1.4,14.4,53.6,1.8,1.0,151,43,2.1,,,,,,,120,0.12,0.02,0.8,,100,Olahan,Kacang
CP030,Geplak jahe,12.4,462,3.1,24.4,57.7,3.3,2.5,212,161,6.6,,,,,,,272,0.12,,0.1,,100,Olahan,Kacang
CP031,Kacang atom,3.1,533,27.8,38.1,28.8,2.5,2.2,87,423,3.0,,,,,,,,0.06,,,,100,Olahan,Kacang
CP032,Kacang goyang,8.3,516,14.7,31.1,44.4,,1.5,34,230,0.7,2,365.0,0.60,1.7,,,,,,,,100,Olahan,Kacang
CP033,Kacang negara,3.1,480,18.4,19.1,58.5,11.7,0.9,34,404,10.3,1010,385.0,2.50,7.1,,,,0.63,0.05,2.6,,100,Olahan,Kacang
CP034,Kacang sukro,4.7,484,8.8,26.1,57.7,1.8,2.7,49,194,2.5,,,,,,,,0.06,,,,100,Olahan,Kacang
CP035,Kacang tanah sari,2.1,561,25.5,43.8,26.0,2.2,2.6,50,324,3.1,,,,,,,,0.08,,,,100,Olahan,Kacang
CP036,Keju kacang tanah (peanut butter),3.0,590,27.0,49.0,20.9,1.6,0.1,60,360,2.0,355,492.4,0.57,2.7,,,,0.30,0.20,16.2,,100,Olahan,Kacang
CP037,Kembang tahu,10.8,380,48.9,13.8,23.3,,3.2,378,781,2.1,55,455.3,0.68,4.2,,,,0.15,0.08,0.7,,100,Olahan,Kacang
CP038,Kembang tahu rebus,79.8,90,10.7,4.0,4.7,,0.8,85,,,,,,,,,,,,,,100,Olahan,Kacang
CP039,Keripik oncom,3.0,598,8.3,43.8,42.6,3.3,2.2,85,153,27.0,,,,,,,1608,1.13,,,,100,Olahan,Kacang
CP040,Keripik tempe,3.3,581,12.1,40.6,41.7,2.2,2.3,237,116,6.9,,,,,,,320,0.35,,,,100,Olahan,Kacang
CP041,Keripik tempe abadi besar,4.5,556,15.8,37.1,39.8,3.5,2.8,112,215,5.4,,,,,,,,0.63,,,,100,Olahan,Kacang
CP042,Keripik tempe abadi murni,3.2,542,40.3,42.4,11.6,2.2,2.7,175,529,5.2,,,,,,,50,0.10,,,,100,Olahan,Kacang
CP043,Keripik tempe abadi sedang,4.4,510,12.3,27.9,52.4,3.6,3.1,122,211,8.4,,,,,,,,0.52,,,,100,Olahan,Kacang
CP044,Keripik tempe abadi telur,4.5,529,20.8,31.7,40.2,3.0,2.9,124,222,5.4,,,,,,,,0.86,,,,100,Olahan,Kacang
CP045,Keripik tempe abadi prima,4.8,540,16.7,33.9,42.0,2.2,2.6,92,184,3.2,,,,,,,1080,0.38,,,,100,Olahan,Kacang
CP046,Kwaci,9.9,515,30.6,42.1,13.8,13.6,3.7,54,312,6.2,124,448.6,0.65,9.7,,,,0.02,0.19,0.3,,35,Olahan,Kacang
CP047,Melinjo emping tebal goreng manis,5.6,439,10.0,16.4,65.7,,2.3,66,225,,,,,,,,,0.10,,,,100,Olahan,Kacang
CP048,"Melinjo emping tebal, goreng asin",8.0,431,11.1,16.2,63.0,,1.6,77,,,,,,,,,,0.08,,,,100,Olahan,Kacang
CP049,Melinjo emping tipis goreng,3.3,485,11.5,24.5,59.1,,1.5,85,218,,,,,,,,,0.11,,,,100,Olahan,Kacang
CP050,Moon tahu,79.9,128,8.0,10.0,1.3,0.2,0.8,205,92,2.5,393,,,,131,,5300,0.46,,,,100,Olahan,Kacang
CP051,Oncom,57.0,187,13.0,6.0,22.6,,1.4,96,115,27.0,,,,,,,,0.09,,1.6,,100,Olahan,Kacang
CP052,Oncom ampas kacang hijau,13.4,376,14.9,6.0,65.7,12.3,1.7,199,110,10.9,,,,,,,,0.03,,,,100,Olahan,Kacang
CP053,Oncom kacang hijau + singkong,16.5,351,11.0,5.3,65.9,9.0,1.3,164,113,7.8,,,,,,,,0.01,,,,100,Olahan,Kacang
CP054,Oncom kacang tanah pepes,65.0,132,12.7,3.8,13.7,3.1,4.8,133,355,34.4,,,,,,,10,0.08,0.20,0.7,,100,Olahan,Kacang
CP055,Rempeyek kacang tanah,3.9,513,17.5,32.5,44.3,1.7,1.8,65,202,2.6,,,,,,,,0.10,,,,100,Olahan,Kacang
CP056,Rempeyek kacang tolo,6.1,451,11.2,20.2,59.7,1.8,2.8,156,221,4.6,,,,,,,,0.02,,,,100,Olahan,Kacang
CP057,Rempeyek kacang uci,4.0,497,17.0,27.6,50.8,2.4,3.4,166,89,6.7,,,,,,,,0.05,,,,100,Olahan,Kacang
CP058,Sayur lebui,83.9,64,2.1,0.6,12.5,5.7,0.9,21,2,1.0,124,146.0,0.20,0.7,,14,,,,0.1,,100,Olahan,Kacang
CP059,"Saridele, bubuk",3.0,344,30.0,20.0,43.0,6.2,4.0,450,500,4.0,56,2572.3,2.99,4.0,,,2000,0.70,0.16,2.0,10,100,Olahan,Kacang
CP060,Susu kedelai,87.0,41,3.5,2.5,5.0,0.2,2.0,50,45,0.7,128,287.9,0.12,1.0,,,200,0.08,0.05,0.7,2,100,Olahan,Kacang
CP061,"Tahu, mentah",82.2,80,10.9,4.7,0.8,0.1,1.4,223,183,3.4,2,50.6,0.19,0.8,,118,,0.01,0.08,0.1,,100,Olahan,Kacang
CP062,Tahu goreng,77.3,115,9.7,8.5,2.5,0.1,2.0,229,200,4.1,7,68.2,0.09,1.3,,,,0.01,0.24,,,100,Olahan,Kacang
CP063,Tahu telur,41.8,328,12.6,19.9,24.6,0.4,1.1,492,238,4.9,755,,,,73,,1860,0.42,,,,100,Olahan,Kacang
CP064,Takwa,72.2,148,13.8,8.5,4.0,,1.6,140,214,8.5,3,79.0,0.30,1.3,,,920,0.20,0.10,0.8,,100,Olahan,Kacang
CP065,Tauco,54.0,184,11.4,5.5,22.2,1.9,6.9,72,463,6.0,1766,233.0,0.39,1.0,,,664,0.32,0.20,0.8,,100,Olahan,Kacang
CP066,"Tauco cap beruang, cake",11.4,347,7.4,5.2,67.6,3.2,8.4,63,106,6.2,,,,,,,936,0.35,,,,100,Olahan,Kacang
CP067,"Tauco cap DAS, cake",10.2,358,7.5,4.3,70.4,3.1,7.6,94,94,4.5,,,,,,,504,0.29,,,,100,Olahan,Kacang
CP068,Tauco cap meong,59.7,159,7.4,4.9,21.3,1.6,6.7,183,84,10.1,1547,204.1,0.34,0.9,,,472,0.46,0.18,0.7,,100,Olahan,Kacang
CP069,Tauji cap singa,30.4,277,9.1,4.7,49.6,1.2,6.2,68,106,3.0,,,,,,,936,0.15,,,,100,Olahan,Kacang
CP070,Tempe bongkrek,72.5,119,4.4,3.5,18.3,,146.3,27,100,2.6,,,,,,,,0.08,,,,100,Olahan,Kacang
CP071,Tempe gembus P3G,81.9,73,5.7,1.3,10.3,4.2,0.8,204,80,1.5,,,,,,,22,0.09,0.10,0.9,,100,Olahan,Kacang
CP072,Tempe gembus yogya,80.7,76,6.8,0.7,10.6,5.3,1.1,76,142,16.5,,,,,,,,0.79,0.01,0.1,,100,Olahan,Kacang
CP073,Tempe kacang babi,64.0,139,12.5,0.8,21.9,1.8,1.2,68,182,2.6,,,,,,,20,0.10,,,,100,Olahan,Kacang
CP074,Tempe kecipir (kacang belimbing),58.2,212,17.5,10.0,12.9,2.9,1.4,186,160,2.2,,,,,,,,0.20,,,,100,Olahan,Kacang
CP075,Tempe kedelai + jagung,70.6,143,12.0,5.5,11.4,1.9,0.6,155,156,6.8,,,,,,,1320,0.33,0.15,1.2,,100,Olahan,Kacang
CP076,"Tempe kedelai murni, goreng",36.8,350,24.5,26.6,10.4,4.2,1.8,202,296,4.9,22,626.7,0.80,2.5,,,78,0.24,0.60,3.3,,100,Olahan,Kacang
CP077,"Tempe kedelai murni, mentah",55.3,201,20.8,8.8,13.5,1.4,1.6,155,326,4.0,9,234.0,0.57,1.7,,,,0.19,0.59,4.9,,100,Olahan,Kacang
CP078,Tempe koro benguk,64.0,141,10.2,1.3,23.2,,1.3,42,15,2.6,,,,,,,,0.09,,,,100,Olahan,Kacang
CP079,Tempe lamtoro,66.8,128,10.7,0.5,21.3,7.1,0.7,203,108,0.6,,,,,,,121,0.17,,,2,100,Olahan,Kacang
CP080,Tempe lamtoro var. gung dengan kulit,65.1,146,11.7,2.3,19.6,7.6,1.3,128,41,6.8,,,,,,,1370,0.19,,1.4,,100,Olahan,Kacang
CP081,Tempe lamtoro var. gung tanpa kulit,67.1,131,18.0,0.8,13.0,1.3,1.1,95,154,12.4,,,,,,,5900,0.20,0.02,2.6,,100,Olahan,Kacang
CP082,Tempe pasar,68.3,150,14.0,7.7,9.1,1.4,0.9,517,202,1.5,7,165.9,0.40,1.2,,,,0.17,0.44,3.6,,100,Olahan,Kacang
CP083,Tempe pasar goreng,42.9,336,20.0,28.0,7.8,3.4,1.3,156,350,3.0,20,566.2,0.80,2.2,,,10,0.10,0.50,3.0,,100,Olahan,Kacang
CP084,Tepung hunkwe (pati kacang ijo),10.0,364,4.5,1.0,83.5,16.1,1.0,50,100,1.0,15,1232.9,0.93,2.7,,,,,0.23,2.2,,100,Olahan,Kacang
CP085,Tepung Jalejo,10.0,388,19.0,7.5,61.2,5.8,2.3,101,663,2.0,3,712.0,0.60,1.9,,1000,0.1,0.02,0.70,1.6,9,100,Olahan,Kacang
CP086,Tepung kacang kedelai,9.0,347,35.9,20.6,29.9,5.8,4.0,195,544,8.4,52,2522.6,4303.45,2.6,,,140,0.77,0.32,2.1,,100,Olahan,Kacang
CR001,"Kacang arab, kering",11.6,330,23.8,1.4,60.2,17.4,3.0,57,388,4.7,24,874.3,0.85,3.4,,40,140,0.77,0.21,1.5,2,100,Tunggal,Kacang
CR002,"Kacang babi, kering",11.6,341,30.4,3.2,51.3,4.5,3.5,178,521,6.8,13,1768.0,0.82,3.1,,,87,0.23,0.33,2.8,,80,Tunggal,Kacang
CR003,"Kacang belimbing (kecipir), kering",10.4,400,34.4,16.9,34.1,10.7,4.2,468,182,6.8,37,955.0,2.82,2.0,,,,0.30,0.44,3.0,,100,Tunggal,Kacang
CR004,"Kacang beracun, segar",72.1,118,4.4,1.5,21.6,,0.4,50,50,1.7,10,40.0,0.30,1.0,,,,0.43,,,,,Tunggal,Kacang
CR005,"Kacang bogor, kering",10.0,370,16.0,6.0,65.0,26.3,3.0,85,264,4.2,44,868.8,1.48,2.7,,,,0.18,0.26,,,100,Tunggal,Kacang
